"기준일","요일","시군구","연령대","성별","통화건수"
20170217,"금","관악구","60대이상","남",17
20170217,"금","관악구","60대이상","여",25
20170217,"금","광진구","10대","남",20
20170217,"금","광진구","10대","여",16
20170217,"금","광진구","20대","남",39
20170217,"금","광진구","20대","여",33
20170217,"금","광진구","30대","남",46
20170217,"금","광진구","30대","여",47
20170217,"금","광진구","40대","남",33
20170217,"금","광진구","40대","여",53
20170217,"금","광진구","50대","남",24
20170217,"금","광진구","50대","여",26
20170217,"금","광진구","60대이상","남",9
20170217,"금","광진구","60대이상","여",5
20170217,"금","구로구","10대","남",35
20170217,"금","구로구","10대","여",27
20170217,"금","구로구","20대","남",67
20170217,"금","구로구","20대","여",49
20170217,"금","구로구","30대","남",85
20170217,"금","구로구","30대","여",136
20170217,"금","구로구","40대","남",76
20170217,"금","구로구","40대","여",161
20170217,"금","구로구","50대","남",35
20170217,"금","구로구","50대","여",38
20170217,"금","구로구","60대이상","남",25
20170217,"금","구로구","60대이상","여",21
20170217,"금","금천구","10대","남",30
20170217,"금","금천구","10대","여",30
20170217,"금","금천구","20대","남",49
20170217,"금","금천구","20대","여",43
20170217,"금","금천구","30대","남",55
20170217,"금","금천구","30대","여",64
20170217,"금","금천구","40대","남",40
20170217,"금","금천구","40대","여",77
20170217,"금","금천구","50대","남",24
20170217,"금","금천구","50대","여",29
20170217,"금","금천구","60대이상","남",15
20170217,"금","금천구","60대이상","여",16
20170217,"금","노원구","10대","남",60
20170217,"금","노원구","10대","여",48
20170217,"금","노원구","20대","남",99
20170217,"금","노원구","20대","여",87
20170217,"금","노원구","30대","남",123
20170217,"금","노원구","30대","여",165
20170217,"금","노원구","40대","남",140
20170217,"금","노원구","40대","여",278
20170217,"금","노원구","50대","남",59
20170217,"금","노원구","50대","여",72
20170217,"금","노원구","60대이상","남",25
20170217,"금","노원구","60대이상","여",39
20170217,"금","도봉구","10대","남",22
20170217,"금","도봉구","10대","여",11
20170217,"금","도봉구","20대","남",20
20170217,"금","도봉구","20대","여",35
20170217,"금","도봉구","30대","남",44
20170217,"금","도봉구","30대","여",50
20170217,"금","도봉구","40대","남",25
20170217,"금","도봉구","40대","여",61
20170217,"금","도봉구","50대","남",23
20170217,"금","도봉구","50대","여",28
20170217,"금","도봉구","60대이상","남",10
20170217,"금","도봉구","60대이상","여",16
20170217,"금","동대문구","10대","남",32
20170217,"금","동대문구","10대","여",18
20170217,"금","동대문구","20대","남",54
20170217,"금","동대문구","20대","여",48
20170217,"금","동대문구","30대","남",83
20170217,"금","동대문구","30대","여",76
20170217,"금","동대문구","40대","남",59
20170217,"금","동대문구","40대","여",80
20170217,"금","동대문구","50대","남",23
20170217,"금","동대문구","50대","여",34
20170217,"금","동대문구","60대이상","남",10
20170217,"금","동대문구","60대이상","여",20
20170217,"금","동작구","10대","남",24
20170217,"금","동작구","10대","여",26
20170217,"금","동작구","20대","남",61
20170217,"금","동작구","20대","여",44
20170217,"금","동작구","30대","남",63
20170217,"금","동작구","30대","여",58
20170217,"금","동작구","40대","남",43
20170217,"금","동작구","40대","여",54
20170217,"금","동작구","50대","남",26
20170217,"금","동작구","50대","여",20
20170217,"금","동작구","60대이상","남",19
20170217,"금","동작구","60대이상","여",21
20170217,"금","마포구","10대","남",44
20170217,"금","마포구","10대","여",46
20170217,"금","마포구","20대","남",82
20170217,"금","마포구","20대","여",69
20170217,"금","마포구","30대","남",80
20170217,"금","마포구","30대","여",109
20170217,"금","마포구","40대","남",94
20170217,"금","마포구","40대","여",126
20170217,"금","마포구","50대","남",50
20170217,"금","마포구","50대","여",55
20170217,"금","마포구","60대이상","남",19
20170217,"금","마포구","60대이상","여",29
20170217,"금","서대문구","10대","남",46
20170217,"금","서대문구","10대","여",38
20170217,"금","서대문구","20대","남",99
20170217,"금","서대문구","20대","여",86
20170217,"금","서대문구","30대","남",125
20170217,"금","서대문구","30대","여",115
20170217,"금","서대문구","40대","남",103
20170217,"금","서대문구","40대","여",188
20170217,"금","서대문구","50대","남",52
20170217,"금","서대문구","50대","여",45
20170217,"금","서대문구","60대이상","남",22
20170217,"금","서대문구","60대이상","여",36
20170217,"금","서초구","10대","남",49
20170217,"금","서초구","10대","여",45
20170217,"금","서초구","20대","남",102
20170217,"금","서초구","20대","여",84
20170217,"금","서초구","30대","남",144
20170217,"금","서초구","30대","여",172
20170217,"금","서초구","40대","남",107
20170217,"금","서초구","40대","여",200
20170217,"금","서초구","50대","남",38
20170217,"금","서초구","50대","여",79
20170217,"금","서초구","60대이상","남",24
20170217,"금","서초구","60대이상","여",26
20170217,"금","성동구","10대","남",40
20170217,"금","성동구","10대","여",17
20170217,"금","성동구","20대","남",60
20170217,"금","성동구","20대","여",53
20170217,"금","성동구","30대","남",123
20170217,"금","성동구","30대","여",110
20170217,"금","성동구","40대","남",78
20170217,"금","성동구","40대","여",113
20170217,"금","성동구","50대","남",21
20170217,"금","성동구","50대","여",34
20170217,"금","성동구","60대이상","남",17
20170217,"금","성동구","60대이상","여",15
20170217,"금","성북구","10대","남",46
20170217,"금","성북구","10대","여",30
20170217,"금","성북구","20대","남",88
20170217,"금","성북구","20대","여",76
20170217,"금","성북구","30대","남",70
20170217,"금","성북구","30대","여",115
20170217,"금","성북구","40대","남",104
20170217,"금","성북구","40대","여",132
20170217,"금","성북구","50대","남",37
20170217,"금","성북구","50대","여",42
20170217,"금","성북구","60대이상","남",24
20170217,"금","성북구","60대이상","여",14
20170217,"금","송파구","10대","남",67
20170217,"금","송파구","10대","여",51
20170217,"금","송파구","20대","남",121
20170217,"금","송파구","20대","여",110
20170217,"금","송파구","30대","남",168
20170217,"금","송파구","30대","여",201
20170217,"금","송파구","40대","남",141
20170217,"금","송파구","40대","여",251
20170217,"금","송파구","50대","남",69
20170217,"금","송파구","50대","여",95
20170217,"금","송파구","60대이상","남",23
20170217,"금","송파구","60대이상","여",27
20170217,"금","양천구","10대","남",20
20170217,"금","양천구","10대","여",21
20170217,"금","양천구","20대","남",45
20170217,"금","양천구","20대","여",57
20170217,"금","양천구","30대","남",46
20170217,"금","양천구","30대","여",72
20170217,"금","양천구","40대","남",59
20170217,"금","양천구","40대","여",102
20170217,"금","양천구","50대","남",16
20170217,"금","양천구","50대","여",24
20170217,"금","양천구","60대이상","남",10
20170217,"금","양천구","60대이상","여",16
20170217,"금","영등포구","10대","남",61
20170217,"금","영등포구","10대","여",51
20170217,"금","영등포구","20대","남",104
20170217,"금","영등포구","20대","여",126
20170217,"금","영등포구","30대","남",220
20170217,"금","영등포구","30대","여",201
20170217,"금","영등포구","40대","남",124
20170217,"금","영등포구","40대","여",231
20170217,"금","영등포구","50대","남",46
20170217,"금","영등포구","50대","여",80
20170217,"금","영등포구","60대이상","남",31
20170217,"금","영등포구","60대이상","여",34
20170217,"금","용산구","10대","남",32
20170217,"금","용산구","10대","여",25
20170217,"금","용산구","20대","남",47
20170217,"금","용산구","20대","여",55
20170217,"금","용산구","30대","남",92
20170217,"금","용산구","30대","여",106
20170217,"금","용산구","40대","남",81
20170217,"금","용산구","40대","여",105
20170217,"금","용산구","50대","남",52
20170217,"금","용산구","50대","여",48
20170217,"금","용산구","60대이상","남",15
20170217,"금","용산구","60대이상","여",36
20170217,"금","은평구","10대","남",61
20170217,"금","은평구","10대","여",45
20170217,"금","은평구","20대","남",85
20170217,"금","은평구","20대","여",69
20170217,"금","은평구","30대","남",102
20170217,"금","은평구","30대","여",145
20170217,"금","은평구","40대","남",105
20170217,"금","은평구","40대","여",196
20170217,"금","은평구","50대","남",57
20170217,"금","은평구","50대","여",51
20170217,"금","은평구","60대이상","남",18
20170217,"금","은평구","60대이상","여",32
20170217,"금","종로구","10대","남",15
20170217,"금","종로구","10대","여",15
20170217,"금","종로구","20대","남",59
20170217,"금","종로구","20대","여",51
20170217,"금","종로구","30대","남",58
20170217,"금","종로구","30대","여",59
20170217,"금","종로구","40대","남",66
20170217,"금","종로구","40대","여",59
20170217,"금","종로구","50대","남",44
